"id","date","groupa_spent","groupa_conversions","groupb_spent","groupb_conversions"
"1022989","2023-02-03","124.12","1","0","0"
"1023414","2023-02-03","44.69","1","0","0"
"1023532","2023-02-03","0","0","46.42","1"
"1024160","2023-02-03","52.74162826103768","1","0","0"
"1024336","2023-02-03","0","0","22.06","1"
"1024720","2023-02-03","42.88","1","0","0"
"1025081","2023-02-03","91.16","1","0","0"
"1026338","2023-02-03","76.05","1","0","0"
"1026527","2023-02-03","213.6","1","0","0"
"1027116","2023-02-03","0","0","93.03","1"
"1027361","2023-02-03","44.75043253552742","1","0","0"
"1027669","2023-02-03","115.4","1","0","0"
"1027801","2023-02-03","35.99","1","0","0"
"1028154","2023-02-03","0","0","105.69","1"
"1028184","2023-02-03","0","0","7.925177594223594","1"
"1028444","2023-02-03","0","0","46.79","1"
"1029709","2023-02-03","48.24","1","0","0"
"1030470","2023-02-03","72.83","1","0","0"
"1031698","2023-02-03","0","0","9.18","1"
"1031736","2023-02-03","0","0","59.24","1"
"1033523","2023-02-03","174","1","0","0"
"1034737","2023-02-03","33.53","1","0","0"
"1035289","2023-02-03","0","0","96.56","1"
"1035832","2023-02-03","33.85","1","0","0"
"1036788","2023-02-03","0","0","82.73","1"
"1036896","2023-02-03","0","0","53.79","1"
"1037712","2023-02-03","74.61","1","0","0"
"1038733","2023-02-03","0","0","35.0008796139936","1"
"1039148","2023-02-03","31.16","1","0","0"
"1040374","2023-02-03","26.64","1","0","0"
"1040462","2023-02-03","0","0","37.88","1"
"1040722","2023-02-03","0","0","29.120978826812653","1"
"1040747","2023-02-03","48.36","1","0","0"
"1041210","2023-02-03","151.3","1","0","0"
"1042128","2023-02-03","73.63","1","0","0"
"1045615","2023-02-03","39.093419058520155","1","0","0"
"1045644","2023-02-03","60.62","1","0","0"
"1046638","2023-02-03","0","0","86.9","1"
"1046864","2023-02-03","9.746687517298996","1","0","0"
"1047003","2023-02-03","0","0","94.07","1"
"1047082","2023-02-03","60.94","1","0","0"
"1047400","2023-02-03","0","0","27.63","1"
"1047670","2023-02-03","0","0","1.689821874064934","1"
"1047793","2023-02-03","0","0","30.51","1"
"1048673","2023-02-03","0","0","21.89","1"
"1000039","2023-02-04","0","0","36.65","1"
"1000417","2023-02-04","0","0","45.06","1"
"1000523","2023-02-04","89.64","1","0","0"
"1000579","2023-02-04","0","0","117.79","1"
"1001155","2023-02-04","58.76","1","0","0"
"1001993","2023-02-04","0","0","58.66","1"
"1002055","2023-02-04","0","0","28.77","1"
"1002492","2023-02-04","188.92","1","0","0"
"1002664","2023-02-04","27.838385031132844","1","0","0"
"1002748","2023-02-04","59.33","1","0","0"
"1002977","2023-02-04","11.852108573064815","1","0","0"
"1003681","2023-02-04","0","0","22.51","1"
"1004623","2023-02-04","39.16","1","0","0"
"1004755","2023-02-04","77.39","1","0","0"
"1007858","2023-02-04","0","0","33.42","1"
"1008167","2023-02-04","0","0","26.51081022710191","1"
"1008173","2023-02-04","0","0","37.857478656875514","1"
"1008181","2023-02-04","0","0","26.2","1"
"1008476","2023-02-04","0","0","35.6","1"
"1009201","2023-02-04","157.13","1","0","0"
"1010894","2023-02-04","119.33","1","0","0"
"1013758","2023-02-04","0","0","163.06","1"
"1013995","2023-02-04","23.43","1","0","0"
"1014814","2023-02-04","66.94","1","0","0"
"1015056","2023-02-04","24.12","1","0","0"
"1015640","2023-02-04","0","0","112.49","1"
"1016200","2023-02-04","104.05","1","0","0"
"1017359","2023-02-04","24.83","1","0","0"
"1017649","2023-02-04","44.37","1","0","0"
"1017791","2023-02-04","0","0","0.6073095165713486","1"
"1018725","2023-02-04","0","0","11.39","1"
"1019210","2023-02-04","208.73","1","0","0"
"1019959","2023-02-04","67.58","1","0","0"
"1021915","2023-02-04","0","0","95.7","1"
"1022237","2023-02-04","0","0","126.66","1"
"1022374","2023-02-04","102.79","1","0","0"
"1022829","2023-02-04","0","0","10.05","1"
"1022986","2023-02-04","88.4","1","0","0"
"1023518","2023-02-04","0","0","47.08","1"
"1023705","2023-02-04","39.7","1","0","0"
"1024196","2023-02-04","0","0","39.98","1"
"1024505","2023-02-04","0","0","17.97","1"
"1024931","2023-02-04","53.19","1","0","0"
"1025743","2023-02-04","0","0","67.99","1"
"1026421","2023-02-04","87.07","1","0","0"
"1026749","2023-02-04","44.47","1","0","0"
"1027529","2023-02-04","0","0","69.52","1"
"1028032","2023-02-04","79.33","1","0","0"
"1029080","2023-02-04","166.71","1","0","0"
"1031383","2023-02-04","40.65","1","0","0"
"1031941","2023-02-04","0","0","56.36","1"
"1032604","2023-02-04","159.02","1","0","0"
"1033117","2023-02-04","0","0","20.47","1"
"1033557","2023-02-04","0","0","38.9","1"
"1035132","2023-02-04","0","0","217.72","1"
"1036211","2023-02-04","0","0","42.32","1"
"1036466","2023-02-04","0","0","69.04","1"
"1036624","2023-02-04","96.96","1","0","0"
"1036896","2023-02-04","0","0","51.09275865059553","1"
"1037406","2023-02-04","0","0","9.89","1"
"1037680","2023-02-04","0","0","81.77","1"
"1037839","2023-02-04","0","0","45.8","1"
"1038060","2023-02-04","0","0","43.85","1"
"1038575","2023-02-04","38.86","1","0","0"
"1041356","2023-02-04","82.01","1","0","0"
"1041923","2023-02-04","38.63","1","0","0"
"1042745","2023-02-04","161.44","1","0","0"
"1042989","2023-02-04","0","0","40.41","1"
"1043470","2023-02-04","0","0","45.72","1"
"1043497","2023-02-04","0","0","59.27","1"
"1043746","2023-02-04","74.05","1","0","0"
"1043763","2023-02-04","0","0","12.57","1"
"1044133","2023-02-04","0","0","33.95","1"
"1044176","2023-02-04","92.1","1","0","0"
"1044703","2023-02-04","0","0","68.49","1"
"1044785","2023-02-04","0","0","14.43","1"
"1044819","2023-02-04","0","0","31.85","1"
"1045416","2023-02-04","0","0","20.48","1"
"1045960","2023-02-04","77.9","1","0","0"
"1046415","2023-02-04","0","0","49.97","1"
"1046487","2023-02-04","41.66","1","0","0"
"1046581","2023-02-04","333.79","1","0","0"
"1048483","2023-02-04","0","0","54.22","1"
"1049396","2023-02-04","48.44","1","0","0"
"1049589","2023-02-04","0","0","63.19","1"
"1049834","2023-02-04","160.35","1","0","0"
"1000101","2023-02-05","0","0","5.674496940652932","1"
"1000415","2023-02-05","0","0","57.69","1"
"1001500","2023-02-05","0","0","31.896301175435678","1"
"1003127","2023-02-05","0","0","139.73","1"
"1003452","2023-02-05","46.62","1","0","0"
"1004013","2023-02-05","0","0","22.98","1"
"1004512","2023-02-05","0","0","49.17","1"
"1005530","2023-02-05","35.57","1","0","0"
"1005793","2023-02-05","0","0","56.73","1"
"1005994","2023-02-05","0","0","8.69","1"
"1006224","2023-02-05","0","0","59.97","1"
"1008497","2023-02-05","0","0","23.65","1"
"1008817","2023-02-05","0","0","78.42","1"
"1009293","2023-02-05","0","0","57.91","1"
"1010014","2023-02-05","0","0","24.27","1"
"1011467","2023-02-05","136.01","1","0","0"
"1011665","2023-02-05","52.11","1","0","0"
"1012091","2023-02-05","0","0","31.91","1"
"1012339","2023-02-05","84.25","1","0","0"
"1012567","2023-02-05","148.6","1","0","0"
"1012627","2023-02-05","0","0","32.61","1"
"1014011","2023-02-05","0","0","150.72","1"
"1014717","2023-02-05","0","0","72.22","1"
"1014982","2023-02-05","0","0","38.66","1"
"1015258","2023-02-05","0","0","45.74","1"
"1015397","2023-02-05","0","0","91.72784759568097","1"
"1015992","2023-02-05","142.69","1","0","0"
"1016039","2023-02-05","0","0","38.97","1"
"1016433","2023-02-05","0","0","765.1","1"
"1017133","2023-02-05","16.28","1","0","0"
"1019388","2023-02-05","0","0","43.07","1"
"1019693","2023-02-05","0","0","23.2","1"
"1020325","2023-02-05","615.2","1","0","0"
"1021145","2023-02-05","57.75","1","0","0"
"1021514","2023-02-05","36.13","1","0","0"
"1022237","2023-02-05","0","0","111.06796965976744","1"
"1022336","2023-02-05","0","0","17.67765505749724","1"
"1023705","2023-02-05","7.108291750197485","1","0","0"
"1023745","2023-02-05","0","0","872.9000000000001","1"
"1023980","2023-02-05","3.9","1","0","0"
"1024055","2023-02-05","116.08","1","0","0"
"1024176","2023-02-05","0","0","156.46","1"
"1024548","2023-02-05","0","0","45.18","1"
"1024951","2023-02-05","0","0","38.73","1"
"1024976","2023-02-05","0","0","30.75","1"
"1025470","2023-02-05","149.69","1","0","0"
"1027975","2023-02-05","182.29649190129","1","0","0"
"1028504","2023-02-05","0","0","54.34","1"
"1029358","2023-02-05","9","1","0","0"
"1029472","2023-02-05","58.62","1","0","0"
"1029586","2023-02-05","0","0","46.15","1"
"1031137","2023-02-05","42.69","1","0","0"
"1031208","2023-02-05","50.56","1","0","0"
"1032045","2023-02-05","168.01","1","0","0"
"1032589","2023-02-05","0","0","15.61","1"
"1033117","2023-02-05","0","0","9.45910552915774","1"
"1034129","2023-02-05","0","0","26.11","1"
"1035194","2023-02-05","126.86","1","0","0"
"1038289","2023-02-05","74.07","1","0","0"
"1038379","2023-02-05","0","0","107.36","1"
"1038631","2023-02-05","0","0","22.67","1"
"1038758","2023-02-05","26.28","1","0","0"
"1040840","2023-02-05","0","0","92.38","1"
"1041838","2023-02-05","42.079537764559845","1","0","0"
"1042128","2023-02-05","23.103640368153126","1","0","0"
"1042285","2023-02-05","0","0","99.28","1"
"1042424","2023-02-05","0","0","262.29","1"
"1042741","2023-02-05","0","0","127.55","1"
"1043302","2023-02-05","0","0","75","1"
"1043895","2023-02-05","49.13","1","0","0"
"1043954","2023-02-05","0","0","21.31","1"
"1044284","2023-02-05","0","0","70.78","1"
"1044360","2023-02-05","0","0","42.05","1"
"1045080","2023-02-05","61.68","1","0","0"
"1045210","2023-02-05","0","0","87.92","1"
"1046160","2023-02-05","0","0","77.78","1"
"1046243","2023-02-05","62.18","1","0","0"
"1047007","2023-02-05","0","0","51.34","1"
"1047096","2023-02-05","45.39","1","0","0"
"1048809","2023-02-05","64.38","1","0","0"
"1049766","2023-02-05","0","0","61.07","1"
"1000185","2023-02-06","0","0","53.07","1"
"1000253","2023-02-06","0","0","40.32","1"
"1000653","2023-02-06","61.84","1","0","0"
"1001039","2023-02-06","0","0","31.45","1"
"1001501","2023-02-06","0","0","126.67","1"
"1001767","2023-02-06","0","0","52.4871781121978","1"
"1002572","2023-02-06","0","0","50.5","1"
"1002873","2023-02-06","0","0","92.72","1"
"1003816","2023-02-06","173.55","1","0","0"
"1004743","2023-02-06","0","0","71.8","1"
"1004746","2023-02-06","0","0","64.58","1"
"1005045","2023-02-06","0","0","119.72","1"
"1005204","2023-02-06","0","0","10.52","1"
"1006140","2023-02-06","87.7","1","0","0"
"1006254","2023-02-06","0","0","70.65","1"
"1006261","2023-02-06","0","0","81.83","1"
"1006499","2023-02-06","0","0","36.43","1"
"1006874","2023-02-06","0","0","64.85","1"
"1006881","2023-02-06","0","0","40.38","1"
"1007150","2023-02-06","0","0","64.2","1"
"1007230","2023-02-06","75.19","1","0","0"
"1007552","2023-02-06","0","0","91.24","1"
"1007625","2023-02-06","3.941679991948978","1","0","0"
"1007651","2023-02-06","54.81704500186865","1","0","0"
"1008497","2023-02-06","0","0","15.186736898065215","1"
"1008665","2023-02-06","0","0","58.9","1"
"1008820","2023-02-06","8.19","1","0","0"
"1011169","2023-02-06","0","0","98.37","1"
"1011418","2023-02-06","0","0","63.33","1"
"1011637","2023-02-06","0","0","40.38","1"
"1011720","2023-02-06","72.35","1","0","0"
"1011738","2023-02-06","0","0","53.89","1"
"1012016","2023-02-06","0","0","86.58","1"
"1012338","2023-02-06","97.48","1","0","0"
"1012366","2023-02-06","143.61","1","0","0"
"1012372","2023-02-06","66.39","1","0","0"
"1013124","2023-02-06","0","0","20.58","1"
"1013250","2023-02-06","0","0","3.59","1"
"1013272","2023-02-06","0","0","7.96","1"
"1014150","2023-02-06","0","0","131.33","1"
"1014718","2023-02-06","0","0","26.98","1"
"1014895","2023-02-06","140.24","1","0","0"
"1015053","2023-02-06","85.33","1","0","0"
"1015971","2023-02-06","120.2","1","0","0"
"1016032","2023-02-06","14.74","1","0","0"
"1016821","2023-02-06","82.93","1","0","0"
"1017475","2023-02-06","44.57","1","0","0"
"1017544","2023-02-06","79.39","1","0","0"
"1017600","2023-02-06","0","0","53.19","1"
"1017715","2023-02-06","0","0","129.62","1"
"1017801","2023-02-06","40.89","1","0","0"
"1018970","2023-02-06","142.11","1","0","0"
"1020004","2023-02-06","118.66","1","0","0"
"1020325","2023-02-06","145.94409540138568","1","0","0"
"1021764","2023-02-06","0","0","71.29","1"
"1023334","2023-02-06","77.68","1","0","0"
"1023599","2023-02-06","79.97","1","0","0"
"1023980","2023-02-06","0.8747567382581928","1","0","0"
"1023992","2023-02-06","24.7","1","0","0"
"1024588","2023-02-06","0","0","87","1"
"1024972","2023-02-06","0","0","45.37","1"
"1025525","2023-02-06","0","0","52.31","1"
"1026097","2023-02-06","0","0","79.91","1"
"1026112","2023-02-06","37.2","1","0","0"
"1026298","2023-02-06","0","0","21.63","1"
"1027467","2023-02-06","73.13","1","0","0"
"1027609","2023-02-06","2.32","1","0","0"
"1028400","2023-02-06","0","0","64.68","1"
"1030615","2023-02-06","0","0","29.7","1"
"1031188","2023-02-06","92.72","1","0","0"
"1031208","2023-02-06","49.04292787883358","1","0","0"
"1031597","2023-02-06","36.01","1","0","0"
"1032056","2023-02-06","0","0","39.04","1"
"1032380","2023-02-06","0","0","67.92","1"
"1032793","2023-02-06","204.69","1","0","0"
"1032823","2023-02-06","0","0","51.3","1"
"1034257","2023-02-06","0","0","97.92","1"
"1036575","2023-02-06","0","0","8.69","1"
"1037772","2023-02-06","0","0","33.34","1"
"1037783","2023-02-06","46.74","1","0","0"
"1039566","2023-02-06","0","0","28.06","1"
"1040374","2023-02-06","6.607413962083772","1","0","0"
"1041617","2023-02-06","0","0","123.55","1"
"1042254","2023-02-06","51.27","1","0","0"
"1042285","2023-02-06","0","0","48.2733810306442","1"
"1042864","2023-02-06","63.35","1","0","0"
"1042958","2023-02-06","0","0","43.7","1"
"1043395","2023-02-06","68.84","1","0","0"
"1043763","2023-02-06","0","0","9.427516529820434","1"
"1043811","2023-02-06","0","0","8.55","1"
"1044360","2023-02-06","0","0","17.124622938089214","1"
"1044543","2023-02-06","0","0","351.5","1"
"1045400","2023-02-06","0","0","26.72","1"
"1046160","2023-02-06","0","0","43.63301442056291","1"
"1047750","2023-02-06","0","0","7.02","1"
"1048763","2023-02-06","28.852133712991872","1","0","0"
"1048858","2023-02-06","26.05","1","0","0"
"1000000","","0","0","0","0"
"1000001","","0","0","0","0"
"1000002","","0","0","0","0"
"1000003","","0","0","0","0"
"1000004","","0","0","0","0"
"1000005","","0","0","0","0"
"1000006","","0","0","0","0"
"1000007","","0","0","0","0"
"1000008","","0","0","0","0"
"1000009","","0","0","0","0"
"1000010","","0","0","0","0"
"1000012","","0","0","0","0"
"1000013","","0","0","0","0"
"1000014","","0","0","0","0"
"1000015","","0","0","0","0"
"1000016","","0","0","0","0"
"1000017","","0","0","0","0"
"1000018","","0","0","0","0"
"1000019","","0","0","0","0"
"1000020","","0","0","0","0"
"1000021","","0","0","0","0"
"1000022","","0","0","0","0"
"1000023","","0","0","0","0"
"1000024","","0","0","0","0"
"1000025","","0","0","0","0"
"1000026","","0","0","0","0"
"1000027","","0","0","0","0"
"1000028","","0","0","0","0"
"1000029","","0","0","0","0"
"1000030","","0","0","0","0"
"1000031","","0","0","0","0"
"1000032","","0","0","0","0"
"1000033","","0","0","0","0"
"1000034","","0","0","0","0"
"1000035","","0","0","0","0"
"1000036","","0","0","0","0"
"1000037","","0","0","0","0"
"1000038","","0","0","0","0"
"1000040","","0","0","0","0"
"1000041","","0","0","0","0"
"1000042","","0","0","0","0"
"1000043","","0","0","0","0"
"1000044","","0","0","0","0"
"1000046","","0","0","0","0"
"1000047","","0","0","0","0"
"1000048","","0","0","0","0"
"1000049","","0","0","0","0"
"1000050","","0","0","0","0"
"1000051","","0","0","0","0"
"1000052","","0","0","0","0"
"1000053","","0","0","0","0"
"1000054","","0","0","0","0"
"1000055","","0","0","0","0"
"1000056","","0","0","0","0"
"1000057","","0","0","0","0"
"1000058","","0","0","0","0"
"1000059","","0","0","0","0"
"1000061","","0","0","0","0"
"1000062","","0","0","0","0"
"1000063","","0","0","0","0"
"1000064","","0","0","0","0"
"1000065","","0","0","0","0"
"1000066","","0","0","0","0"
"1000067","","0","0","0","0"
"1000068","","0","0","0","0"
"1000069","","0","0","0","0"
"1000070","","0","0","0","0"
"1000072","","0","0","0","0"
"1000073","","0","0","0","0"
"1000074","","0","0","0","0"
"1000075","","0","0","0","0"
"1000076","","0","0","0","0"
"1000077","","0","0","0","0"
"1000078","","0","0","0","0"
"1000080","","0","0","0","0"
"1000081","","0","0","0","0"
"1000082","","0","0","0","0"
"1000083","","0","0","0","0"
"1000084","","0","0","0","0"
"1000085","","0","0","0","0"
"1000086","","0","0","0","0"
"1000087","","0","0","0","0"
"1000088","","0","0","0","0"
"1000089","","0","0","0","0"
"1000090","","0","0","0","0"
"1000091","","0","0","0","0"
"1000092","","0","0","0","0"
"1000093","","0","0","0","0"
"1000094","","0","0","0","0"
"1000095","","0","0","0","0"
"1000096","","0","0","0","0"
"1000097","","0","0","0","0"
"1000098","","0","0","0","0"
"1000099","","0","0","0","0"
"1000100","","0","0","0","0"
"1000102","","0","0","0","0"
"1000103","","0","0","0","0"
"1000104","","0","0","0","0"
"1000105","","0","0","0","0"
"1000106","","0","0","0","0"
"1000107","","0","0","0","0"
"1000108","","0","0","0","0"
"1000109","","0","0","0","0"
"1000110","","0","0","0","0"
"1000111","","0","0","0","0"
"1000112","","0","0","0","0"
"1000113","","0","0","0","0"
"1000114","","0","0","0","0"
"1000115","","0","0","0","0"
"1000117","","0","0","0","0"
"1000118","","0","0","0","0"
"1000119","","0","0","0","0"
"1000120","","0","0","0","0"
"1000121","","0","0","0","0"
"1000122","","0","0","0","0"
"1000124","","0","0","0","0"
"1000125","","0","0","0","0"
"1000126","","0","0","0","0"
"1000127","","0","0","0","0"
"1000128","","0","0","0","0"
"1000129","","0","0","0","0"
"1000130","","0","0","0","0"
"1000131","","0","0","0","0"
"1000132","","0","0","0","0"
"1000133","","0","0","0","0"
"1000134","","0","0","0","0"
"1000135","","0","0","0","0"
"1000136","","0","0","0","0"
"1000137","","0","0","0","0"
"1000138","","0","0","0","0"
"1000139","","0","0","0","0"
"1000140","","0","0","0","0"
"1000142","","0","0","0","0"
"1000143","","0","0","0","0"
"1000144","","0","0","0","0"
"1000145","","0","0","0","0"
"1000146","","0","0","0","0"
"1000147","","0","0","0","0"
"1000148","","0","0","0","0"
"1000149","","0","0","0","0"
"1000150","","0","0","0","0"
"1000151","","0","0","0","0"
"1000152","","0","0","0","0"
"1000153","","0","0","0","0"
"1000155","","0","0","0","0"
"1000156","","0","0","0","0"
"1000157","","0","0","0","0"
"1000158","","0","0","0","0"
"1000161","","0","0","0","0"
"1000163","","0","0","0","0"
"1000164","","0","0","0","0"
"1000165","","0","0","0","0"
"1000166","","0","0","0","0"
"1000167","","0","0","0","0"
"1000168","","0","0","0","0"
"1000169","","0","0","0","0"
"1000170","","0","0","0","0"
"1000171","","0","0","0","0"
"1000172","","0","0","0","0"
"1000173","","0","0","0","0"
"1000174","","0","0","0","0"
"1000175","","0","0","0","0"
"1000177","","0","0","0","0"
